order_id,product_id,category,supplier,warehouse,quantity,unit_price,discount,order_date,promised_delivery_days,actual_delivery_days,status,contact_email,is_quantity_outlier,revenue,delivery_variance,is_late,on_time_flag,order_year,order_month,order_quarter,order_month_name,order_yearmonth
ORD-00146,P003,Apparel,SwiftVendors,Atlanta GA,9,35.0,0.0,2024-10-10,12,18,Delayed,buyer146@client.com,0,315.0,6,1,0,2024,10,4,Oct,2024-10
ORD-00147,P010,Industrial,PrimeSources,Atlanta GA,68,500.0,0.0,2024-09-11,9,8,Cancelled,buyer147@client.com,0,34000.0,-1,0,1,2024,9,3,Sep,2024-09
ORD-00148,P009,Industrial,PrimeSources,New York NY,93,300.0,0.0,2023-08-22,9,12,Cancelled,buyer148@client.com,0,27900.0,3,1,0,2023,8,3,Aug,2023-08
ORD-00149,P007,Food & Bev,SwiftVendors,New York NY,94,12.0,0.0,2023-11-17,13,15,Delivered,buyer149@client.com,0,1128.0,2,1,0,2023,11,4,Nov,2023-11
ORD-00150,P008,Food & Bev,Apex Supplies,Dallas TX,9,20.0,0.0,2024-03-18,4,13,Delayed,buyer150@client.com,0,180.0,9,1,0,2024,3,1,Mar,2024-03
ORD-00151,P003,Apparel,NextGen Parts,Atlanta GA,72,35.0,0.0,2024-07-29,8,16,Delivered,buyer151@client.com,0,2520.0,8,1,0,2024,7,3,Jul,2024-07
ORD-00152,P007,Food & Bev,SwiftVendors,Atlanta GA,93,12.0,0.0,2023-11-16,8,7,In Transit,buyer152@client.com,0,1116.0,-1,0,1,2023,11,4,Nov,2023-11
ORD-00153,P003,Apparel,GlobalTrade Co.,Dallas TX,85,35.0,0.05,2023-12-25,11,14,Delivered,buyer153@client.com,0,2826.25,3,1,0,2023,12,4,Dec,2023-12
ORD-00154,P010,Industrial,NextGen Parts,Atlanta GA,29,500.0,0.05,2024-09-20,13,21,In Transit,,0,13775.0,8,1,0,2024,9,3,Sep,2024-09
ORD-00155,P005,Home & Garden,SwiftVendors,Los Angeles CA,4,80.0,0.0,2023-12-14,8,6,Delivered,buyer155@client.com,0,320.0,-2,0,1,2023,12,4,Dec,2023-12
ORD-00156,P010,Industrial,Apex Supplies,Chicago IL,85,500.0,0.05,2024-10-10,3,2,Delayed,buyer156@client.com,0,40375.0,-1,0,1,2024,10,4,Oct,2024-10
ORD-00157,P007,Food & Bev,SwiftVendors,Chicago IL,54,12.0,0.05,2024-01-14,7,16,Delivered,buyer157@client.com,0,615.6,9,1,0,2024,1,1,Jan,2024-01
ORD-00158,P010,Industrial,Apex Supplies,Chicago IL,77,500.0,0.0,2023-06-11,12,10,Delayed,buyer158@client.com,0,38500.0,-2,0,1,2023,6,2,Jun,2023-06
ORD-00159,P008,Food & Bev,PrimeSources,Atlanta GA,85,20.0,0.05,2024-03-28,9,11,Delivered,buyer159@client.com,0,1615.0,2,1,0,2024,3,1,Mar,2024-03
ORD-00160,P002,Electronics,Apex Supplies,Los Angeles CA,45,250.0,0.05,2024-11-25,13,20,Pending,buyer160@client.com,0,10687.5,7,1,0,2024,11,4,Nov,2024-11
ORD-00161,P005,Home & Garden,PrimeSources,Atlanta GA,6,80.0,0.0,2023-02-26,3,4,Delivered,buyer161@client.com,0,480.0,1,1,0,2023,2,1,Feb,2023-02
ORD-00162,P003,Apparel,SwiftVendors,Los Angeles CA,98,35.0,0.0,2023-05-03,3,8,Delayed,buyer162@client.com,0,3430.0,5,1,0,2023,5,2,May,2023-05
ORD-00163,P003,Apparel,GlobalTrade Co.,Atlanta GA,49,35.0,0.1,2024-07-26,13,23,Delivered,buyer163@client.com,0,1543.5,10,1,0,2024,7,3,Jul,2024-07
ORD-00164,P001,Electronics,PrimeSources,Dallas TX,56,120.0,0.0,2023-11-17,12,16,In Transit,buyer164@client.com,0,6720.0,4,1,0,2023,11,4,Nov,2023-11
ORD-00165,P007,Food & Bev,PrimeSources,Dallas TX,38,12.0,0.0,2023-11-29,5,15,In Transit,buyer165@client.com,0,456.0,10,1,0,2023,11,4,Nov,2023-11
ORD-00166,P006,Home & Garden,Apex Supplies,Chicago IL,12,150.0,0.05,2024-03-22,12,16,In Transit,buyer166@client.com,0,1710.0,4,1,0,2024,3,1,Mar,2024-03
ORD-00167,P005,Home & Garden,GlobalTrade Co.,Los Angeles CA,96,80.0,0.0,2023-06-22,4,10,Delayed,buyer167@client.com,0,7680.0,6,1,0,2023,6,2,Jun,2023-06
ORD-00168,P009,Industrial,SwiftVendors,Chicago IL,25,300.0,0.0,2023-08-30,4,4,Delivered,buyer168@client.com,0,7500.0,0,0,1,2023,8,3,Aug,2023-08
ORD-00169,P010,Industrial,Apex Supplies,Chicago IL,20,500.0,0.15,2024-10-05,10,15,Cancelled,buyer169@client.com,0,8500.0,5,1,0,2024,10,4,Oct,2024-10
ORD-00170,P010,Industrial,NextGen Parts,Atlanta GA,58,500.0,0.15,2023-11-27,13,16,Delivered,buyer170@client.com,0,24650.0,3,1,0,2023,11,4,Nov,2023-11
ORD-00171,P008,Food & Bev,SwiftVendors,Los Angeles CA,57,20.0,0.15,2024-08-28,3,6,In Transit,buyer171@client.com,0,969.0,3,1,0,2024,8,3,Aug,2024-08
ORD-00172,P008,Food & Bev,Apex Supplies,Los Angeles CA,58,20.0,0.0,2023-10-21,4,12,Cancelled,buyer172@client.com,0,1160.0,8,1,0,2023,10,4,Oct,2023-10
ORD-00173,P002,Electronics,NextGen Parts,New York NY,79,250.0,0.1,2024-04-18,12,18,Cancelled,buyer173@client.com,0,17775.0,6,1,0,2024,4,2,Apr,2024-04
ORD-00174,P001,Electronics,GlobalTrade Co.,Los Angeles CA,58,120.0,0.1,2024-09-11,10,16,Delivered,buyer174@client.com,0,6264.0,6,1,0,2024,9,3,Sep,2024-09
ORD-00175,P008,Food & Bev,Apex Supplies,Atlanta GA,14,20.0,0.0,2024-10-23,5,3,Delivered,buyer175@client.com,0,280.0,-2,0,1,2024,10,4,Oct,2024-10
ORD-00176,P008,Food & Bev,NextGen Parts,Chicago IL,68,20.0,0.1,2024-01-08,8,10,Pending,buyer176@client.com,0,1224.0,2,1,0,2024,1,1,Jan,2024-01
ORD-00177,P006,Home & Garden,Apex Supplies,Los Angeles CA,87,150.0,0.1,2023-03-09,8,7,In Transit,buyer177@client.com,0,11745.0,-1,0,1,2023,3,1,Mar,2023-03
ORD-00178,P005,Home & Garden,NextGen Parts,Chicago IL,33,80.0,0.15,2023-12-08,4,11,Delayed,buyer178@client.com,0,2244.0,7,1,0,2023,12,4,Dec,2023-12
ORD-00179,P006,Home & Garden,PrimeSources,Chicago IL,40,150.0,0.15,2024-09-01,14,13,Delivered,buyer179@client.com,0,5100.0,-1,0,1,2024,9,3,Sep,2024-09
ORD-00180,P006,Home & Garden,NextGen Parts,Dallas TX,17,150.0,0.15,2024-10-23,13,17,In Transit,buyer180@client.com,0,2167.5,4,1,0,2024,10,4,Oct,2024-10
ORD-00181,P006,Home & Garden,GlobalTrade Co.,Los Angeles CA,40,150.0,0.0,2024-05-12,6,7,Delivered,buyer181@client.com,0,6000.0,1,1,0,2024,5,2,May,2024-05
ORD-00182,P005,Home & Garden,NextGen Parts,Atlanta GA,13,80.0,0.1,2023-02-08,13,16,Cancelled,buyer182@client.com,0,936.0,3,1,0,2023,2,1,Feb,2023-02
ORD-00183,P010,Industrial,GlobalTrade Co.,Chicago IL,49,500.0,0.0,2024-12-10,12,22,Delivered,buyer183@client.com,0,24500.0,10,1,0,2024,12,4,Dec,2024-12
ORD-00184,P001,Electronics,GlobalTrade Co.,New York NY,53,120.0,0.0,2024-09-17,7,17,Delayed,buyer184@client.com,0,6360.0,10,1,0,2024,9,3,Sep,2024-09
ORD-00185,P004,Apparel,SwiftVendors,New York NY,69,55.0,0.0,2023-07-18,8,16,In Transit,buyer185@client.com,0,3795.0,8,1,0,2023,7,3,Jul,2023-07
ORD-00186,P008,Food & Bev,PrimeSources,Atlanta GA,99,20.0,0.0,2024-06-24,9,9,Cancelled,buyer186@client.com,0,1980.0,0,0,1,2024,6,2,Jun,2024-06
ORD-00187,P010,Industrial,Apex Supplies,New York NY,18,500.0,0.0,2024-01-16,11,10,Delayed,buyer187@client.com,0,9000.0,-1,0,1,2024,1,1,Jan,2024-01
ORD-00188,P002,Electronics,GlobalTrade Co.,Los Angeles CA,37,250.0,0.0,2024-04-05,11,11,Cancelled,buyer188@client.com,0,9250.0,0,0,1,2024,4,2,Apr,2024-04
ORD-00189,P004,Apparel,Apex Supplies,New York NY,58,55.0,0.0,2023-02-24,9,15,Delivered,buyer189@client.com,0,3190.0,6,1,0,2023,2,1,Feb,2023-02
ORD-00190,P002,Electronics,Apex Supplies,Los Angeles CA,48,250.0,0.0,2023-04-12,14,22,Delivered,buyer190@client.com,0,12000.0,8,1,0,2023,4,2,Apr,2023-04
ORD-00191,P003,Apparel,PrimeSources,Chicago IL,5,35.0,0.0,2024-12-23,10,15,In Transit,,0,175.0,5,1,0,2024,12,4,Dec,2024-12
ORD-00192,P002,Electronics,GlobalTrade Co.,Chicago IL,3,250.0,0.0,2024-07-15,14,21,In Transit,buyer192@client.com,0,750.0,7,1,0,2024,7,3,Jul,2024-07
ORD-00193,P005,Home & Garden,Apex Supplies,Dallas TX,31,80.0,0.0,2023-09-02,9,17,Cancelled,buyer193@client.com,0,2480.0,8,1,0,2023,9,3,Sep,2023-09
ORD-00194,P002,Electronics,NextGen Parts,Atlanta GA,15,250.0,0.05,2023-01-17,13,19,In Transit,buyer194@client.com,0,3562.5,6,1,0,2023,1,1,Jan,2023-01
ORD-00195,P003,Apparel,Apex Supplies,Atlanta GA,38,35.0,0.05,2023-12-28,6,13,Pending,buyer195@client.com,0,1263.5,7,1,0,2023,12,4,Dec,2023-12
ORD-00196,P002,Electronics,Apex Supplies,Atlanta GA,68,250.0,0.0,2024-07-11,11,21,In Transit,buyer196@client.com,0,17000.0,10,1,0,2024,7,3,Jul,2024-07
ORD-00197,P007,Food & Bev,PrimeSources,Los Angeles CA,61,12.0,0.0,2023-09-17,14,12,Delivered,buyer197@client.com,0,732.0,-2,0,1,2023,9,3,Sep,2023-09
ORD-00198,P006,Home & Garden,Apex Supplies,Atlanta GA,31,150.0,0.15,2023-12-07,5,3,Delivered,buyer198@client.com,0,3952.5,-2,0,1,2023,12,4,Dec,2023-12
ORD-00199,P003,Apparel,PrimeSources,New York NY,100,35.0,0.15,2024-10-08,5,15,Delivered,buyer199@client.com,0,2975.0,10,1,0,2024,10,4,Oct,2024-10
ORD-00200,P008,Food & Bev,GlobalTrade Co.,Dallas TX,5,20.0,0.0,2023-07-24,3,6,Delivered,buyer200@client.com,0,100.0,3,1,0,2023,7,3,Jul,2023-07
ORD-00201,P009,Industrial,Apex Supplies,Chicago IL,61,300.0,0.0,2023-10-20,8,18,Delivered,buyer201@client.com,0,18300.0,10,1,0,2023,10,4,Oct,2023-10
ORD-00202,P006,Home & Garden,SwiftVendors,New York NY,35,150.0,0.0,2024-02-14,14,19,Pending,buyer202@client.com,0,5250.0,5,1,0,2024,2,1,Feb,2024-02
ORD-00203,P003,Apparel,PrimeSources,Los Angeles CA,64,35.0,0.15,2024-06-15,7,17,Delivered,buyer203@client.com,0,1904.0,10,1,0,2024,6,2,Jun,2024-06
ORD-00204,P002,Electronics,GlobalTrade Co.,Atlanta GA,56,250.0,0.1,2023-10-28,8,7,Delivered,buyer204@client.com,0,12600.0,-1,0,1,2023,10,4,Oct,2023-10
ORD-00205,P005,Home & Garden,NextGen Parts,New York NY,40,80.0,0.05,2023-06-20,14,19,Delivered,buyer205@client.com,0,3040.0,5,1,0,2023,6,2,Jun,2023-06
ORD-00206,P006,Home & Garden,SwiftVendors,Dallas TX,79,150.0,0.05,2023-03-18,13,21,Pending,buyer206@client.com,0,11257.5,8,1,0,2023,3,1,Mar,2023-03
ORD-00207,P003,Apparel,NextGen Parts,New York NY,4,35.0,0.0,2023-02-05,5,4,Delivered,buyer207@client.com,0,140.0,-1,0,1,2023,2,1,Feb,2023-02
ORD-00208,P006,Home & Garden,NextGen Parts,Dallas TX,47,150.0,0.05,2024-09-11,5,13,Pending,buyer208@client.com,0,6697.5,8,1,0,2024,9,3,Sep,2024-09
ORD-00209,P006,Home & Garden,NextGen Parts,Chicago IL,57,150.0,0.0,2024-06-26,8,12,Delivered,buyer209@client.com,0,8550.0,4,1,0,2024,6,2,Jun,2024-06
ORD-00210,P004,Apparel,GlobalTrade Co.,New York NY,15,55.0,0.0,2024-06-14,9,15,Delivered,buyer210@client.com,0,825.0,6,1,0,2024,6,2,Jun,2024-06
ORD-00211,P005,Home & Garden,GlobalTrade Co.,Atlanta GA,91,80.0,0.05,2023-10-20,14,19,Delivered,buyer211@client.com,0,6916.0,5,1,0,2023,10,4,Oct,2023-10
ORD-00212,P002,Electronics,PrimeSources,Dallas TX,58,250.0,0.0,2024-11-29,8,16,Delivered,buyer212@client.com,0,14500.0,8,1,0,2024,11,4,Nov,2024-11
ORD-00213,P009,Industrial,SwiftVendors,Chicago IL,70,300.0,0.0,2024-12-29,14,23,Delayed,buyer213@client.com,0,21000.0,9,1,0,2024,12,4,Dec,2024-12
ORD-00214,P006,Home & Garden,Apex Supplies,Chicago IL,66,150.0,0.0,2023-05-23,6,16,Pending,,0,9900.0,10,1,0,2023,5,2,May,2023-05
ORD-00215,P009,Industrial,PrimeSources,Atlanta GA,74,300.0,0.0,2023-05-13,12,11,Delivered,buyer215@client.com,0,22200.0,-1,0,1,2023,5,2,May,2023-05
ORD-00216,P008,Food & Bev,PrimeSources,Atlanta GA,68,20.0,0.05,2023-03-17,5,8,Delayed,buyer216@client.com,0,1292.0,3,1,0,2023,3,1,Mar,2023-03
ORD-00217,P008,Food & Bev,SwiftVendors,Chicago IL,88,20.0,0.1,2024-07-18,13,20,Delivered,buyer217@client.com,0,1584.0,7,1,0,2024,7,3,Jul,2024-07
ORD-00218,P003,Apparel,Apex Supplies,Dallas TX,56,35.0,0.1,2024-06-14,5,7,Delivered,buyer218@client.com,0,1764.0,2,1,0,2024,6,2,Jun,2024-06
ORD-00219,P004,Apparel,SwiftVendors,Dallas TX,45,55.0,0.1,2023-09-14,6,14,In Transit,buyer219@client.com,0,2227.5,8,1,0,2023,9,3,Sep,2023-09
ORD-00220,P005,Home & Garden,Apex Supplies,Atlanta GA,79,80.0,0.1,2024-10-18,5,12,In Transit,buyer220@client.com,0,5688.0,7,1,0,2024,10,4,Oct,2024-10
ORD-00221,P010,Industrial,SwiftVendors,Atlanta GA,93,500.0,0.1,2023-02-12,3,2,Delivered,buyer221@client.com,0,41850.0,-1,0,1,2023,2,1,Feb,2023-02
ORD-00222,P010,Industrial,GlobalTrade Co.,Atlanta GA,34,500.0,0.15,2024-03-02,12,20,Delivered,buyer222@client.com,0,14450.0,8,1,0,2024,3,1,Mar,2024-03
ORD-00223,P009,Industrial,SwiftVendors,New York NY,38,300.0,0.15,2023-09-08,13,17,Delivered,buyer223@client.com,0,9690.0,4,1,0,2023,9,3,Sep,2023-09
ORD-00224,P001,Electronics,PrimeSources,New York NY,21,120.0,0.05,2024-04-20,6,9,In Transit,buyer224@client.com,0,2394.0,3,1,0,2024,4,2,Apr,2024-04
ORD-00225,P006,Home & Garden,PrimeSources,Chicago IL,94,150.0,0.0,2024-01-15,11,17,Delivered,buyer225@client.com,0,14100.0,6,1,0,2024,1,1,Jan,2024-01
ORD-00226,P008,Food & Bev,PrimeSources,Chicago IL,16,20.0,0.0,2023-05-25,4,2,Delivered,buyer226@client.com,0,320.0,-2,0,1,2023,5,2,May,2023-05
ORD-00227,P010,Industrial,GlobalTrade Co.,Los Angeles CA,54,500.0,0.0,2024-08-14,14,17,Delivered,buyer227@client.com,0,27000.0,3,1,0,2024,8,3,Aug,2024-08
ORD-00228,P008,Food & Bev,PrimeSources,Los Angeles CA,66,20.0,0.05,2024-05-24,3,2,Pending,buyer228@client.com,0,1254.0,-1,0,1,2024,5,2,May,2024-05
ORD-00229,P004,Apparel,SwiftVendors,Dallas TX,28,55.0,0.1,2023-02-21,7,12,In Transit,buyer229@client.com,0,1386.0,5,1,0,2023,2,1,Feb,2023-02
ORD-00230,P008,Food & Bev,Apex Supplies,Dallas TX,37,20.0,0.1,2024-03-17,5,7,Delayed,buyer230@client.com,0,666.0,2,1,0,2024,3,1,Mar,2024-03
ORD-00231,P007,Food & Bev,PrimeSources,Dallas TX,47,12.0,0.0,2024-08-06,11,12,Delivered,buyer231@client.com,0,564.0,1,1,0,2024,8,3,Aug,2024-08
ORD-00232,P002,Electronics,PrimeSources,Atlanta GA,50,250.0,0.1,2023-10-14,12,20,In Transit,buyer232@client.com,0,11250.0,8,1,0,2023,10,4,Oct,2023-10
ORD-00233,P002,Electronics,SwiftVendors,Atlanta GA,51,250.0,0.0,2024-01-10,5,6,In Transit,buyer233@client.com,0,12750.0,1,1,0,2024,1,1,Jan,2024-01
ORD-00234,P009,Industrial,Apex Supplies,Chicago IL,6,300.0,0.0,2024-12-31,8,18,Pending,buyer234@client.com,0,1800.0,10,1,0,2024,12,4,Dec,2024-12
ORD-00235,P003,Apparel,GlobalTrade Co.,Los Angeles CA,78,35.0,0.1,2024-09-19,8,8,Pending,buyer235@client.com,0,2457.0,0,0,1,2024,9,3,Sep,2024-09
ORD-00236,P005,Home & Garden,NextGen Parts,Atlanta GA,76,80.0,0.0,2024-06-29,10,19,In Transit,buyer236@client.com,0,6080.0,9,1,0,2024,6,2,Jun,2024-06
ORD-00237,P001,Electronics,Apex Supplies,New York NY,48,120.0,0.0,2024-08-20,7,17,Delayed,buyer237@client.com,0,5760.0,10,1,0,2024,8,3,Aug,2024-08
ORD-00238,P001,Electronics,SwiftVendors,Atlanta GA,77,120.0,0.05,2024-08-14,6,15,Delivered,buyer238@client.com,0,8778.0,9,1,0,2024,8,3,Aug,2024-08
ORD-00239,P003,Apparel,NextGen Parts,New York NY,68,35.0,0.15,2023-06-01,13,14,Delivered,buyer239@client.com,0,2023.0,1,1,0,2023,6,2,Jun,2023-06
ORD-00240,P002,Electronics,PrimeSources,Los Angeles CA,25,250.0,0.0,2024-03-04,5,9,Delayed,buyer240@client.com,0,6250.0,4,1,0,2024,3,1,Mar,2024-03
ORD-00241,P009,Industrial,PrimeSources,Dallas TX,100,300.0,0.1,2024-12-23,5,11,Delivered,buyer241@client.com,0,27000.0,6,1,0,2024,12,4,Dec,2024-12
ORD-00242,P008,Food & Bev,SwiftVendors,Chicago IL,68,20.0,0.05,2024-04-15,11,14,In Transit,buyer242@client.com,0,1292.0,3,1,0,2024,4,2,Apr,2024-04
ORD-00243,P005,Home & Garden,GlobalTrade Co.,Chicago IL,79,80.0,0.05,2023-10-13,11,13,Delivered,buyer243@client.com,0,6004.0,2,1,0,2023,10,4,Oct,2023-10
ORD-00244,P005,Home & Garden,GlobalTrade Co.,New York NY,99,80.0,0.0,2023-11-21,10,13,In Transit,buyer244@client.com,0,7920.0,3,1,0,2023,11,4,Nov,2023-11
ORD-00245,P005,Home & Garden,NextGen Parts,Atlanta GA,37,80.0,0.0,2024-01-24,9,12,Cancelled,buyer245@client.com,0,2960.0,3,1,0,2024,1,1,Jan,2024-01
ORD-00246,P005,Home & Garden,Apex Supplies,Los Angeles CA,6,80.0,0.0,2024-03-28,13,15,Delayed,buyer246@client.com,0,480.0,2,1,0,2024,3,1,Mar,2024-03
ORD-00247,P004,Apparel,NextGen Parts,Los Angeles CA,69,55.0,0.0,2023-05-21,4,11,Delayed,buyer247@client.com,0,3795.0,7,1,0,2023,5,2,May,2023-05
ORD-00248,P004,Apparel,NextGen Parts,Chicago IL,7,55.0,0.15,2024-10-15,6,4,Delivered,buyer248@client.com,0,327.25,-2,0,1,2024,10,4,Oct,2024-10
ORD-00249,P008,Food & Bev,GlobalTrade Co.,Dallas TX,13,20.0,0.15,2024-07-17,5,9,Delayed,buyer249@client.com,0,221.0,4,1,0,2024,7,3,Jul,2024-07
ORD-00250,P008,Food & Bev,GlobalTrade Co.,Los Angeles CA,62,20.0,0.15,2023-11-25,7,15,Delivered,buyer250@client.com,0,1054.0,8,1,0,2023,11,4,Nov,2023-11
ORD-00251,P002,Electronics,GlobalTrade Co.,Atlanta GA,84,250.0,0.1,2023-02-08,5,9,Cancelled,buyer251@client.com,0,18900.0,4,1,0,2023,2,1,Feb,2023-02
ORD-00252,P001,Electronics,GlobalTrade Co.,Los Angeles CA,51,120.0,0.05,2023-02-08,3,5,In Transit,buyer252@client.com,0,5814.0,2,1,0,2023,2,1,Feb,2023-02
ORD-00253,P006,Home & Garden,NextGen Parts,Atlanta GA,37,150.0,0.05,2024-05-20,5,11,Pending,buyer253@client.com,0,5272.5,6,1,0,2024,5,2,May,2024-05
ORD-00254,P002,Electronics,PrimeSources,Los Angeles CA,43,250.0,0.0,2023-07-10,3,12,Delivered,buyer254@client.com,0,10750.0,9,1,0,2023,7,3,Jul,2023-07
ORD-00255,P010,Industrial,GlobalTrade Co.,Atlanta GA,87,500.0,0.0,2024-10-16,9,13,In Transit,buyer255@client.com,0,43500.0,4,1,0,2024,10,4,Oct,2024-10
ORD-00256,P007,Food & Bev,GlobalTrade Co.,Chicago IL,86,12.0,0.0,2024-05-03,8,9,Delivered,buyer256@client.com,0,1032.0,1,1,0,2024,5,2,May,2024-05
ORD-00257,P004,Apparel,SwiftVendors,Los Angeles CA,58,55.0,0.0,2024-08-19,14,21,Delivered,buyer257@client.com,0,3190.0,7,1,0,2024,8,3,Aug,2024-08
ORD-00258,P006,Home & Garden,Apex Supplies,Dallas TX,89,150.0,0.0,2024-04-21,7,7,Pending,buyer258@client.com,0,13350.0,0,0,1,2024,4,2,Apr,2024-04
ORD-00259,P005,Home & Garden,SwiftVendors,Los Angeles CA,89,80.0,0.0,2024-09-21,6,7,Delivered,buyer259@client.com,0,7120.0,1,1,0,2024,9,3,Sep,2024-09
ORD-00260,P008,Food & Bev,SwiftVendors,New York NY,96,20.0,0.1,2024-12-19,11,16,Cancelled,buyer260@client.com,0,1728.0,5,1,0,2024,12,4,Dec,2024-12
ORD-00261,P004,Apparel,NextGen Parts,Dallas TX,98,55.0,0.0,2024-06-22,10,16,Delayed,buyer261@client.com,0,5390.0,6,1,0,2024,6,2,Jun,2024-06
ORD-00262,P010,Industrial,NextGen Parts,Atlanta GA,15,500.0,0.0,2023-07-27,12,18,Delivered,buyer262@client.com,0,7500.0,6,1,0,2023,7,3,Jul,2023-07
ORD-00263,P009,Industrial,GlobalTrade Co.,Atlanta GA,57,300.0,0.0,2024-05-15,4,10,Pending,buyer263@client.com,0,17100.0,6,1,0,2024,5,2,May,2024-05
ORD-00264,P008,Food & Bev,PrimeSources,New York NY,17,20.0,0.1,2024-07-31,3,9,Pending,buyer264@client.com,0,306.0,6,1,0,2024,7,3,Jul,2024-07
ORD-00265,P005,Home & Garden,PrimeSources,Los Angeles CA,93,80.0,0.0,2023-01-04,14,15,In Transit,buyer265@client.com,0,7440.0,1,1,0,2023,1,1,Jan,2023-01
ORD-00266,P007,Food & Bev,Apex Supplies,Atlanta GA,45,12.0,0.15,2023-03-03,4,9,Delivered,buyer266@client.com,0,459.0,5,1,0,2023,3,1,Mar,2023-03
ORD-00267,P003,Apparel,PrimeSources,Los Angeles CA,99,35.0,0.0,2024-01-27,10,14,Pending,buyer267@client.com,0,3465.0,4,1,0,2024,1,1,Jan,2024-01
ORD-00268,P009,Industrial,SwiftVendors,Dallas TX,18,300.0,0.15,2023-07-02,11,15,In Transit,buyer268@client.com,0,4590.0,4,1,0,2023,7,3,Jul,2023-07
ORD-00269,P004,Apparel,SwiftVendors,New York NY,1,55.0,0.0,2024-11-20,14,20,Pending,buyer269@client.com,0,55.0,6,1,0,2024,11,4,Nov,2024-11
ORD-00270,P004,Apparel,SwiftVendors,Chicago IL,32,55.0,0.05,2023-10-10,6,15,Cancelled,buyer270@client.com,0,1672.0,9,1,0,2023,10,4,Oct,2023-10
ORD-00271,P007,Food & Bev,GlobalTrade Co.,Chicago IL,79,12.0,0.0,2023-03-10,4,11,Delivered,buyer271@client.com,0,948.0,7,1,0,2023,3,1,Mar,2023-03
ORD-00272,P001,Electronics,Apex Supplies,New York NY,32,120.0,0.15,2024-03-25,6,12,Delivered,buyer272@client.com,0,3264.0,6,1,0,2024,3,1,Mar,2024-03
ORD-00273,P001,Electronics,SwiftVendors,Chicago IL,18,120.0,0.1,2024-08-12,8,15,In Transit,buyer273@client.com,0,1944.0,7,1,0,2024,8,3,Aug,2024-08
ORD-00274,P006,Home & Garden,GlobalTrade Co.,Atlanta GA,31,150.0,0.0,2023-08-15,9,11,Delivered,buyer274@client.com,0,4650.0,2,1,0,2023,8,3,Aug,2023-08
ORD-00275,P010,Industrial,PrimeSources,Atlanta GA,95,500.0,0.0,2024-05-22,3,6,Delayed,buyer275@client.com,0,47500.0,3,1,0,2024,5,2,May,2024-05
ORD-00276,P009,Industrial,PrimeSources,New York NY,41,300.0,0.15,2023-06-02,7,11,Delivered,buyer276@client.com,0,10455.0,4,1,0,2023,6,2,Jun,2023-06
ORD-00277,P008,Food & Bev,SwiftVendors,Chicago IL,31,20.0,0.0,2024-04-19,3,9,Pending,buyer277@client.com,0,620.0,6,1,0,2024,4,2,Apr,2024-04
ORD-00278,P009,Industrial,PrimeSources,Chicago IL,68,300.0,0.0,2023-09-19,6,9,Delayed,buyer278@client.com,0,20400.0,3,1,0,2023,9,3,Sep,2023-09
ORD-00279,P008,Food & Bev,NextGen Parts,Chicago IL,48,20.0,0.0,2023-02-22,7,11,Delayed,buyer279@client.com,0,960.0,4,1,0,2023,2,1,Feb,2023-02
ORD-00280,P001,Electronics,NextGen Parts,Atlanta GA,10,120.0,0.0,2023-08-11,10,11,Cancelled,buyer280@client.com,0,1200.0,1,1,0,2023,8,3,Aug,2023-08
ORD-00281,P005,Home & Garden,GlobalTrade Co.,Dallas TX,2,80.0,0.0,2024-05-05,6,15,In Transit,buyer281@client.com,0,160.0,9,1,0,2024,5,2,May,2024-05
ORD-00282,P007,Food & Bev,SwiftVendors,Los Angeles CA,31,12.0,0.1,2024-01-25,10,16,Delayed,buyer282@client.com,0,334.8,6,1,0,2024,1,1,Jan,2024-01
ORD-00283,P005,Home & Garden,PrimeSources,New York NY,47,80.0,0.1,2023-04-11,14,19,Cancelled,buyer283@client.com,0,3384.0,5,1,0,2023,4,2,Apr,2023-04
ORD-00284,P004,Apparel,PrimeSources,Dallas TX,48,55.0,0.0,2024-07-30,6,15,Delivered,,0,2640.0,9,1,0,2024,7,3,Jul,2024-07
ORD-00285,P009,Industrial,PrimeSources,Los Angeles CA,75,300.0,0.1,2023-06-06,6,9,Delivered,buyer285@client.com,0,20250.0,3,1,0,2023,6,2,Jun,2023-06
ORD-00286,P004,Apparel,SwiftVendors,Los Angeles CA,64,55.0,0.1,2024-05-15,14,22,Delayed,buyer286@client.com,0,3168.0,8,1,0,2024,5,2,May,2024-05
ORD-00287,P003,Apparel,GlobalTrade Co.,Chicago IL,94,35.0,0.0,2024-07-13,10,10,In Transit,buyer287@client.com,0,3290.0,0,0,1,2024,7,3,Jul,2024-07
ORD-00288,P001,Electronics,Apex Supplies,Dallas TX,68,120.0,0.0,2023-01-07,9,9,Cancelled,buyer288@client.com,0,8160.0,0,0,1,2023,1,1,Jan,2023-01
ORD-00289,P002,Electronics,Apex Supplies,Chicago IL,91,250.0,0.0,2024-06-01,10,13,Delivered,buyer289@client.com,0,22750.0,3,1,0,2024,6,2,Jun,2024-06
ORD-00290,P010,Industrial,PrimeSources,Dallas TX,62,500.0,0.15,2023-01-07,11,17,Pending,,0,26350.0,6,1,0,2023,1,1,Jan,2023-01
ORD-00291,P009,Industrial,NextGen Parts,Los Angeles CA,93,300.0,0.0,2023-01-18,11,20,Delayed,buyer291@client.com,0,27900.0,9,1,0,2023,1,1,Jan,2023-01
