order_id,product_id,category,supplier,warehouse,quantity,unit_price,discount,order_date,promised_delivery_days,actual_delivery_days,status,contact_email
ORD-00211,P005,Home & Garden,GlobalTrade Co.,Atlanta GA,91,80.0,0.05,2023-10-20,14,19,Delivered,buyer211@client.com
ORD-00212,P002,Electronics,PrimeSources,Dallas TX,58,250.0,0.0,2024-11-29,8,16,Delivered,buyer212@client.com
ORD-00213,P009,Industrial,SwiftVendors,Chicago IL,70,300.0,0.0,2024-12-29,14,23,Delayed,buyer213@client.com
ORD-00214,P006,Home & Garden,Apex Supplies,Chicago IL,66,150.0,0.0,2023-05-23,6,16,Pending,
ORD-00215,P009,Industrial,PrimeSources,Atlanta GA,74,300.0,0.0,2023-05-13,12,11,Delivered,buyer215@client.com
ORD-00216,P008,Food & Bev,PrimeSources,Atlanta GA,68,20.0,0.05,2023-03-17,5,8,Delayed,buyer216@client.com
ORD-00217,P008,Food & Bev,SwiftVendors,Chicago IL,88,20.0,0.1,2024-07-18,13,20,Delivered,buyer217@client.com
ORD-00218,P003,Apparel,Apex Supplies,Dallas TX,56,35.0,0.1,2024-06-14,5,7,Delivered,buyer218@client.com
ORD-00219,P004,Apparel,SwiftVendors,Dallas TX,45,55.0,0.1,2023-09-14,6,14,In Transit,buyer219@client.com
ORD-00220,P005,Home & Garden,Apex Supplies,Atlanta GA,79,80.0,0.1,2024-10-18,5,12,In Transit,buyer220@client.com
ORD-00221,P010,Industrial,SwiftVendors,Atlanta GA,93,500.0,0.1,2023-02-12,3,2,Delivered,buyer221@client.com
ORD-00222,P010,Industrial,GlobalTrade Co.,Atlanta GA,34,500.0,0.15,2024-03-02,12,20,Delivered,buyer222@client.com
ORD-00223,P009,Industrial,SwiftVendors,New York NY,38,300.0,0.15,2023-09-08,13,17,Delivered,buyer223@client.com
ORD-00224,P001,Electronics,PrimeSources,New York NY,21,120.0,0.05,2024-04-20,6,9,In Transit,buyer224@client.com
ORD-00225,P006,Home & Garden,PrimeSources,Chicago IL,94,150.0,0.0,2024-01-15,11,17,Delivered,buyer225@client.com
ORD-00226,P008,Food & Bev,PrimeSources,Chicago IL,16,20.0,0.0,2023-05-25,4,2,Delivered,buyer226@client.com
ORD-00227,P010,Industrial,GlobalTrade Co.,Los Angeles CA,54,500.0,0.0,2024-08-14,14,17,Delivered,buyer227@client.com
ORD-00228,P008,Food & Bev,PrimeSources,Los Angeles CA,66,20.0,0.05,2024-05-24,3,2,Pending,buyer228@client.com
ORD-00229,P004,Apparel,SwiftVendors,Dallas TX,28,55.0,0.1,2023-02-21,7,12,In Transit,buyer229@client.com
ORD-00230,P008,Food & Bev,Apex Supplies,Dallas TX,37,20.0,0.1,2024-03-17,5,7,Delayed,buyer230@client.com
ORD-00231,P007,Food & Bev,PrimeSources,Dallas TX,47,12.0,0.0,2024-08-06,11,12,Delivered,buyer231@client.com
ORD-00232,P002,Electronics,PrimeSources,Atlanta GA,50,250.0,0.1,2023-10-14,12,20,In Transit,buyer232@client.com
ORD-00233,P002,Electronics,SwiftVendors,Atlanta GA,51,250.0,0.0,2024-01-10,5,6,In Transit,buyer233@client.com
ORD-00234,P009,Industrial,Apex Supplies,Chicago IL,6,300.0,0.0,2024-12-31,8,18,Pending,buyer234@client.com
ORD-00235,P003,Apparel,GlobalTrade Co.,Los Angeles CA,78,35.0,0.1,2024-09-19,8,8,Pending,buyer235@client.com
ORD-00236,P005,Home & Garden,NextGen Parts,Atlanta GA,76,80.0,0.0,2024-06-29,10,19,In Transit,buyer236@client.com
ORD-00237,P001,Electronics,Apex Supplies,New York NY,48,120.0,0.0,2024-08-20,7,17,Delayed,buyer237@client.com
ORD-00238,P001,Electronics,SwiftVendors,Atlanta GA,77,120.0,0.05,2024-08-14,6,15,Delivered,buyer238@client.com
ORD-00239,P003,Apparel,NextGen Parts,New York NY,68,35.0,0.15,2023-06-01,13,14,Delivered,buyer239@client.com
ORD-00240,P002,Electronics,PrimeSources,Los Angeles CA,25,250.0,0.0,2024-03-04,5,9,Delayed,buyer240@client.com
ORD-00241,P009,Industrial,PrimeSources,Dallas TX,100,300.0,0.1,2024-12-23,5,11,Delivered,buyer241@client.com
ORD-00242,P008,Food & Bev,SwiftVendors,Chicago IL,68,20.0,0.05,2024-04-15,11,14,In Transit,buyer242@client.com
ORD-00243,P005,Home & Garden,GlobalTrade Co.,Chicago IL,79,80.0,0.05,2023-10-13,11,13,Delivered,buyer243@client.com
ORD-00244,P005,Home & Garden,GlobalTrade Co.,New York NY,99,80.0,0.0,2023-11-21,10,13,In Transit,buyer244@client.com
ORD-00245,P005,Home & Garden,NextGen Parts,Atlanta GA,37,80.0,0.0,2024-01-24,9,12,Cancelled,buyer245@client.com
ORD-00246,P005,Home & Garden,Apex Supplies,Los Angeles CA,6,80.0,0.0,2024-03-28,13,15,Delayed,buyer246@client.com
ORD-00247,P004,Apparel,NextGen Parts,Los Angeles CA,69,55.0,0.0,2023-05-21,4,11,Delayed,buyer247@client.com
ORD-00248,P004,Apparel,NextGen Parts,Chicago IL,7,55.0,0.15,2024-10-15,6,4,Delivered,buyer248@client.com
ORD-00249,P008,Food & Bev,GlobalTrade Co.,Dallas TX,13,20.0,0.15,2024-07-17,5,9,Delayed,buyer249@client.com
ORD-00250,P008,Food & Bev,GlobalTrade Co.,Los Angeles CA,62,20.0,0.15,2023-11-25,7,15,Delivered,buyer250@client.com
ORD-00251,P002,Electronics,GlobalTrade Co.,Atlanta GA,84,250.0,0.1,2023-02-08,5,9,Cancelled,buyer251@client.com
ORD-00252,P001,Electronics,GlobalTrade Co.,Los Angeles CA,51,120.0,0.05,2023-02-08,3,5,In Transit,buyer252@client.com
ORD-00253,P006,Home & Garden,NextGen Parts,Atlanta GA,37,150.0,0.05,2024-05-20,5,11,Pending,buyer253@client.com
ORD-00254,P002,Electronics,PrimeSources,Los Angeles CA,43,250.0,0.0,2023-07-10,3,12,Delivered,buyer254@client.com
ORD-00255,P010,Industrial,GlobalTrade Co.,Atlanta GA,87,500.0,0.0,2024-10-16,9,13,In Transit,buyer255@client.com
ORD-00256,P007,Food & Bev,GlobalTrade Co.,Chicago IL,86,12.0,0.0,2024-05-03,8,9,Delivered,buyer256@client.com
ORD-00257,P004,Apparel,SwiftVendors,Los Angeles CA,58,55.0,0.0,2024-08-19,14,21,Delivered,buyer257@client.com
ORD-00258,P006,Home & Garden,Apex Supplies,Dallas TX,89,150.0,0.0,2024-04-21,7,7,Pending,buyer258@client.com
ORD-00259,P005,Home & Garden,SwiftVendors,Los Angeles CA,89,80.0,0.0,2024-09-21,6,7,Delivered,buyer259@client.com
ORD-00260,P008,Food & Bev,SwiftVendors,New York NY,96,20.0,0.1,2024-12-19,11,16,Cancelled,buyer260@client.com
ORD-00261,P004,Apparel,NextGen Parts,Dallas TX,98,55.0,0.0,2024-06-22,10,16,Delayed,buyer261@client.com
ORD-00262,P010,Industrial,NextGen Parts,Atlanta GA,15,500.0,0.0,2023-07-27,12,18,Delivered,buyer262@client.com
ORD-00263,P009,Industrial,GlobalTrade Co.,Atlanta GA,57,300.0,0.0,2024-05-15,4,10,Pending,buyer263@client.com
ORD-00264,P008,Food & Bev,PrimeSources,New York NY,17,20.0,0.1,2024-07-31,3,9,Pending,buyer264@client.com
ORD-00265,P005,Home & Garden,PrimeSources,Los Angeles CA,93,80.0,0.0,2023-01-04,14,15,In Transit,buyer265@client.com
ORD-00266,P007,Food & Bev,Apex Supplies,Atlanta GA,45,12.0,0.15,2023-03-03,4,9,Delivered,buyer266@client.com
ORD-00267,P003,Apparel,PrimeSources,Los Angeles CA,99,35.0,0.0,2024-01-27,10,14,Pending,buyer267@client.com
ORD-00268,P009,Industrial,SwiftVendors,Dallas TX,18,300.0,0.15,2023-07-02,11,15,In Transit,buyer268@client.com
ORD-00269,P004,Apparel,SwiftVendors,New York NY,1,55.0,0.0,2024-11-20,14,20,Pending,buyer269@client.com
ORD-00270,P004,Apparel,SwiftVendors,Chicago IL,32,55.0,0.05,2023-10-10,6,15,Cancelled,buyer270@client.com
ORD-00271,P007,Food & Bev,GlobalTrade Co.,Chicago IL,79,12.0,0.0,2023-03-10,4,11,Delivered,buyer271@client.com
ORD-00272,P001,Electronics,Apex Supplies,New York NY,32,120.0,0.15,2024-03-25,6,12,Delivered,buyer272@client.com
ORD-00273,P001,Electronics,SwiftVendors,Chicago IL,18,120.0,0.1,2024-08-12,8,15,In Transit,buyer273@client.com
ORD-00274,P006,Home & Garden,GlobalTrade Co.,Atlanta GA,31,150.0,0.0,2023-08-15,9,11,Delivered,buyer274@client.com
ORD-00275,P010,Industrial,PrimeSources,Atlanta GA,95,500.0,0.0,2024-05-22,3,6,Delayed,buyer275@client.com
ORD-00276,P009,Industrial,PrimeSources,New York NY,41,300.0,0.15,2023-06-02,7,11,Delivered,buyer276@client.com
ORD-00277,P008,Food & Bev,SwiftVendors,Chicago IL,31,20.0,0.0,2024-04-19,3,9,Pending,buyer277@client.com
ORD-00278,P009,Industrial,PrimeSources,Chicago IL,68,300.0,0.0,2023-09-19,6,9,Delayed,buyer278@client.com
ORD-00279,P008,Food & Bev,NextGen Parts,Chicago IL,48,20.0,0.0,2023-02-22,7,11,Delayed,buyer279@client.com
ORD-00280,P001,Electronics,NextGen Parts,Atlanta GA,10,120.0,0.0,2023-08-11,10,11,Cancelled,buyer280@client.com
ORD-00281,P005,Home & Garden,GlobalTrade Co.,Dallas TX,2,80.0,0.0,2024-05-05,6,15,In Transit,buyer281@client.com
ORD-00282,P007,Food & Bev,SwiftVendors,Los Angeles CA,31,12.0,0.1,2024-01-25,10,16,Delayed,buyer282@client.com
ORD-00283,P005,Home & Garden,PrimeSources,New York NY,47,80.0,0.1,2023-04-11,14,19,Cancelled,buyer283@client.com
ORD-00284,P004,Apparel,PrimeSources,Dallas TX,48,55.0,0.0,2024-07-30,6,15,Delivered,
ORD-00285,P009,Industrial,PrimeSources,Los Angeles CA,75,300.0,0.1,2023-06-06,6,9,Delivered,buyer285@client.com
ORD-00286,P004,Apparel,SwiftVendors,Los Angeles CA,64,55.0,0.1,2024-05-15,14,22,Delayed,buyer286@client.com
ORD-00287,P003,Apparel,GlobalTrade Co.,Chicago IL,94,35.0,0.0,2024-07-13,10,10,In Transit,buyer287@client.com
ORD-00288,P001,Electronics,Apex Supplies,Dallas TX,68,120.0,0.0,2023-01-07,9,9,Cancelled,buyer288@client.com
ORD-00289,P002,Electronics,Apex Supplies,Chicago IL,91,250.0,0.0,2024-06-01,10,13,Delivered,buyer289@client.com
ORD-00290,P010,Industrial,PrimeSources,Dallas TX,62,500.0,0.15,2023-01-07,11,17,Pending,
ORD-00291,P009,Industrial,NextGen Parts,Los Angeles CA,93,300.0,0.0,2023-01-18,11,20,Delayed,buyer291@client.com
ORD-00292,P003,Apparel,NextGen Parts,Chicago IL,14,35.0,0.0,2023-09-04,6,13,In Transit,buyer292@client.com
ORD-00293,P006,Home & Garden,Apex Supplies,Los Angeles CA,35,150.0,0.05,2024-02-20,10,17,Delivered,buyer293@client.com
ORD-00294,P004,Apparel,Apex Supplies,Dallas TX,39,55.0,0.15,2023-04-06,9,13,Pending,buyer294@client.com
ORD-00295,P001,Electronics,GlobalTrade Co.,Dallas TX,82,120.0,0.0,2024-05-26,9,17,Cancelled,buyer295@client.com
ORD-00296,P002,Electronics,GlobalTrade Co.,Chicago IL,68,250.0,0.0,2024-12-09,12,17,Delivered,
ORD-00297,P002,Electronics,NextGen Parts,Atlanta GA,88,250.0,0.0,2024-11-04,3,3,Cancelled,buyer297@client.com
ORD-00298,P004,Apparel,PrimeSources,Dallas TX,76,55.0,0.0,2023-11-03,5,12,Delivered,buyer298@client.com
ORD-00299,P007,Food & Bev,SwiftVendors,New York NY,87,12.0,0.1,2023-05-24,14,23,Delivered,buyer299@client.com
ORD-00300,P006,Home & Garden,PrimeSources,Chicago IL,7,150.0,0.0,2023-03-19,8,15,Cancelled,buyer300@client.com
ORD-00301,P010,Industrial,Apex Supplies,Los Angeles CA,51,500.0,0.0,2024-04-06,10,11,Delivered,buyer301@client.com
ORD-00302,P007,Food & Bev,NextGen Parts,New York NY,56,12.0,0.0,2023-03-29,12,14,Cancelled,buyer302@client.com
ORD-00303,P002,Electronics,GlobalTrade Co.,New York NY,11,250.0,0.0,2024-12-29,13,13,Delayed,buyer303@client.com
ORD-00304,P006,Home & Garden,Apex Supplies,Los Angeles CA,14,150.0,0.0,2024-03-31,8,18,Delivered,buyer304@client.com
ORD-00305,P002,Electronics,PrimeSources,Atlanta GA,24,250.0,0.05,2024-07-22,11,15,Delivered,
ORD-00306,P006,Home & Garden,NextGen Parts,Atlanta GA,71,150.0,0.0,2023-11-29,9,7,Delivered,buyer306@client.com
ORD-00307,P002,Electronics,GlobalTrade Co.,Atlanta GA,93,250.0,0.1,2024-06-17,5,13,Pending,buyer307@client.com
ORD-00308,P005,Home & Garden,PrimeSources,Chicago IL,39,80.0,0.0,2023-03-06,5,9,Delivered,buyer308@client.com
ORD-00309,P008,Food & Bev,SwiftVendors,Chicago IL,10,20.0,0.0,2024-10-02,10,17,In Transit,buyer309@client.com
ORD-00310,P002,Electronics,Apex Supplies,New York NY,18,250.0,0.0,2023-12-07,12,16,Cancelled,buyer310@client.com
ORD-00311,P008,Food & Bev,NextGen Parts,Chicago IL,43,20.0,0.05,2023-11-04,8,15,Delayed,buyer311@client.com
ORD-00312,P006,Home & Garden,SwiftVendors,Los Angeles CA,23,150.0,0.05,2024-12-12,13,18,In Transit,buyer312@client.com
ORD-00313,P006,Home & Garden,PrimeSources,Los Angeles CA,49,150.0,0.0,2023-04-27,12,13,In Transit,buyer313@client.com
ORD-00314,P003,Apparel,Apex Supplies,New York NY,88,35.0,0.1,2024-12-26,6,11,Cancelled,buyer314@client.com
ORD-00315,P002,Electronics,PrimeSources,Chicago IL,53,250.0,0.15,2024-10-10,7,8,Delivered,buyer315@client.com
ORD-00316,P007,Food & Bev,PrimeSources,Atlanta GA,49,12.0,0.0,2024-05-05,12,16,In Transit,buyer316@client.com
ORD-00317,P007,Food & Bev,SwiftVendors,Atlanta GA,70,12.0,0.0,2024-08-31,13,12,Delivered,buyer317@client.com
ORD-00318,P006,Home & Garden,NextGen Parts,Dallas TX,22,150.0,0.15,2024-07-30,13,21,Delayed,buyer318@client.com
ORD-00319,P006,Home & Garden,Apex Supplies,Dallas TX,56,150.0,0.0,2023-09-22,6,12,Delayed,buyer319@client.com
ORD-00320,P010,Industrial,GlobalTrade Co.,New York NY,89,500.0,0.1,2024-01-19,9,14,Cancelled,buyer320@client.com
ORD-00321,P009,Industrial,Apex Supplies,New York NY,20,300.0,0.0,2023-04-18,7,11,Delivered,buyer321@client.com
ORD-00322,P003,Apparel,SwiftVendors,New York NY,45,35.0,0.0,2023-07-31,11,16,Delivered,buyer322@client.com
ORD-00323,P008,Food & Bev,PrimeSources,Los Angeles CA,93,20.0,0.15,2023-03-10,7,5,Cancelled,buyer323@client.com
ORD-00324,P001,Electronics,Apex Supplies,Chicago IL,44,120.0,0.15,2023-09-07,11,11,In Transit,buyer324@client.com
ORD-00325,P009,Industrial,GlobalTrade Co.,New York NY,55,300.0,0.05,2024-10-06,5,5,Delayed,buyer325@client.com
ORD-00326,P007,Food & Bev,NextGen Parts,Chicago IL,4,12.0,0.15,2024-04-05,12,16,Pending,
ORD-00327,P004,Apparel,Apex Supplies,Atlanta GA,27,55.0,0.0,2023-04-15,11,11,Delivered,buyer327@client.com
ORD-00328,P008,Food & Bev,PrimeSources,Atlanta GA,15,20.0,0.0,2024-10-16,8,15,Pending,buyer328@client.com
ORD-00329,P010,Industrial,SwiftVendors,New York NY,15,500.0,0.0,2024-09-24,5,13,Delayed,buyer329@client.com
ORD-00330,P010,Industrial,GlobalTrade Co.,Los Angeles CA,76,500.0,0.0,2023-05-01,6,8,Delivered,buyer330@client.com
ORD-00331,P003,Apparel,PrimeSources,Atlanta GA,66,35.0,0.05,2023-05-22,12,16,Pending,buyer331@client.com
ORD-00332,P009,Industrial,GlobalTrade Co.,Atlanta GA,89,300.0,0.15,2023-06-20,10,12,Delivered,buyer332@client.com
ORD-00333,P008,Food & Bev,SwiftVendors,Dallas TX,80,20.0,0.0,2024-05-11,5,6,Cancelled,buyer333@client.com
ORD-00334,P009,Industrial,PrimeSources,New York NY,65,300.0,0.15,2024-12-02,10,14,Delayed,buyer334@client.com
ORD-00335,P008,Food & Bev,NextGen Parts,Dallas TX,22,20.0,0.0,2023-08-14,7,5,Delivered,buyer335@client.com
ORD-00336,P005,Home & Garden,NextGen Parts,New York NY,22,80.0,0.05,2024-07-16,11,10,In Transit,buyer336@client.com
ORD-00337,P009,Industrial,Apex Supplies,New York NY,47,300.0,0.1,2024-07-13,6,10,Delivered,buyer337@client.com
ORD-00338,P004,Apparel,PrimeSources,Los Angeles CA,39,55.0,0.0,2023-12-23,4,9,Cancelled,buyer338@client.com
ORD-00339,P004,Apparel,NextGen Parts,Los Angeles CA,27,55.0,0.15,2024-12-28,12,20,Pending,buyer339@client.com
ORD-00340,P003,Apparel,Apex Supplies,Atlanta GA,27,35.0,0.0,2023-12-26,11,13,In Transit,buyer340@client.com
ORD-00341,P006,Home & Garden,SwiftVendors,Atlanta GA,91,150.0,0.0,2023-10-01,11,19,Cancelled,buyer341@client.com
ORD-00342,P007,Food & Bev,GlobalTrade Co.,Chicago IL,8,12.0,0.0,2023-09-13,5,14,Delivered,buyer342@client.com
ORD-00343,P007,Food & Bev,NextGen Parts,Los Angeles CA,63,12.0,0.0,2024-10-04,9,13,Pending,buyer343@client.com
ORD-00344,P002,Electronics,SwiftVendors,Los Angeles CA,52,250.0,0.1,2024-04-10,10,13,In Transit,
ORD-00345,P002,Electronics,SwiftVendors,Dallas TX,94,250.0,0.05,2024-07-01,9,10,Pending,buyer345@client.com
ORD-00346,P008,Food & Bev,SwiftVendors,Los Angeles CA,35,20.0,0.0,2024-07-14,12,12,In Transit,buyer346@client.com
ORD-00347,P006,Home & Garden,Apex Supplies,Dallas TX,88,150.0,0.0,2024-10-03,10,8,Delivered,buyer347@client.com
ORD-00348,P003,Apparel,Apex Supplies,New York NY,57,35.0,0.05,2023-07-27,14,14,Delayed,buyer348@client.com
ORD-00349,P005,Home & Garden,SwiftVendors,Los Angeles CA,12,80.0,0.15,2023-03-26,8,16,Delayed,buyer349@client.com
ORD-00350,P007,Food & Bev,GlobalTrade Co.,New York NY,81,12.0,0.0,2024-11-02,4,13,Delivered,
ORD-00351,P008,Food & Bev,NextGen Parts,Chicago IL,10,20.0,0.0,2024-06-15,13,18,Delivered,
ORD-00352,P006,Home & Garden,GlobalTrade Co.,New York NY,16,150.0,0.05,2023-03-14,6,10,Delivered,buyer352@client.com
ORD-00353,P002,Electronics,SwiftVendors,Los Angeles CA,14,250.0,0.0,2023-05-21,9,19,Cancelled,buyer353@client.com
ORD-00354,P003,Apparel,GlobalTrade Co.,Dallas TX,83,35.0,0.15,2024-06-27,12,10,In Transit,buyer354@client.com
ORD-00355,P008,Food & Bev,GlobalTrade Co.,Chicago IL,45,20.0,0.15,2024-02-26,12,20,Pending,buyer355@client.com
ORD-00356,P002,Electronics,Apex Supplies,Atlanta GA,13,250.0,0.0,2024-01-29,8,12,Delivered,buyer356@client.com
ORD-00357,P004,Apparel,Apex Supplies,Chicago IL,36,55.0,0.15,2024-07-20,12,19,Delayed,buyer357@client.com
ORD-00358,P001,Electronics,GlobalTrade Co.,Atlanta GA,85,120.0,0.0,2024-09-13,11,12,Delayed,buyer358@client.com
ORD-00359,P001,Electronics,PrimeSources,Dallas TX,31,120.0,0.05,2023-09-04,10,18,In Transit,buyer359@client.com
ORD-00360,P001,Electronics,GlobalTrade Co.,New York NY,47,120.0,0.0,2024-08-05,9,12,In Transit,buyer360@client.com
ORD-00361,P008,Food & Bev,Apex Supplies,Atlanta GA,99,20.0,0.0,2023-03-11,3,5,Delivered,
ORD-00362,P001,Electronics,SwiftVendors,Atlanta GA,51,120.0,0.1,2024-03-01,9,18,Pending,buyer362@client.com
ORD-00363,P009,Industrial,GlobalTrade Co.,Los Angeles CA,69,300.0,0.1,2023-03-27,7,6,In Transit,buyer363@client.com
ORD-00364,P003,Apparel,PrimeSources,Atlanta GA,69,35.0,0.0,2024-10-11,13,21,Delayed,buyer364@client.com
ORD-00365,P007,Food & Bev,Apex Supplies,Chicago IL,94,12.0,0.0,2023-03-30,9,8,Pending,buyer365@client.com
ORD-00366,P001,Electronics,GlobalTrade Co.,Dallas TX,40,120.0,0.15,2023-01-13,14,14,Delayed,
ORD-00367,P008,Food & Bev,NextGen Parts,Los Angeles CA,45,20.0,0.1,2023-06-20,8,8,Delayed,buyer367@client.com
ORD-00368,P005,Home & Garden,Apex Supplies,Los Angeles CA,94,80.0,0.0,2024-03-15,7,13,Delivered,buyer368@client.com
ORD-00369,P010,Industrial,PrimeSources,New York NY,81,500.0,0.0,2024-06-07,8,6,Pending,buyer369@client.com
ORD-00370,P003,Apparel,SwiftVendors,Dallas TX,48,35.0,0.0,2024-08-10,13,22,Delivered,buyer370@client.com
ORD-00371,P009,Industrial,Apex Supplies,Chicago IL,1,300.0,0.0,2023-02-17,10,13,Pending,buyer371@client.com
ORD-00372,P003,Apparel,PrimeSources,Chicago IL,5,35.0,0.1,2023-11-26,6,10,Delayed,buyer372@client.com
ORD-00373,P002,Electronics,Apex Supplies,Atlanta GA,74,250.0,0.0,2024-11-20,3,3,Delivered,buyer373@client.com
ORD-00374,P001,Electronics,PrimeSources,Los Angeles CA,52,120.0,0.0,2023-11-15,8,7,In Transit,buyer374@client.com
ORD-00375,P006,Home & Garden,NextGen Parts,Los Angeles CA,26,150.0,0.0,2024-09-29,6,11,Delivered,buyer375@client.com
ORD-00376,P008,Food & Bev,NextGen Parts,Chicago IL,99,20.0,0.0,2023-06-04,3,7,Delivered,buyer376@client.com
ORD-00377,P006,Home & Garden,Apex Supplies,Los Angeles CA,82,150.0,0.15,2023-01-02,13,17,Cancelled,buyer377@client.com
ORD-00378,P005,Home & Garden,NextGen Parts,Chicago IL,14,80.0,0.0,2024-03-05,10,8,Delivered,buyer378@client.com
ORD-00379,P002,Electronics,NextGen Parts,New York NY,6,250.0,0.0,2024-12-18,8,13,Delayed,buyer379@client.com
ORD-00380,P002,Electronics,PrimeSources,Dallas TX,65,250.0,0.0,2024-08-29,12,10,Pending,buyer380@client.com
ORD-00381,P003,Apparel,SwiftVendors,Los Angeles CA,31,35.0,0.0,2024-02-07,14,23,Delivered,buyer381@client.com
ORD-00382,P005,Home & Garden,GlobalTrade Co.,Chicago IL,30,80.0,0.0,2024-08-21,4,4,Delivered,buyer382@client.com
ORD-00383,P008,Food & Bev,Apex Supplies,Atlanta GA,41,20.0,0.05,2024-01-02,6,11,Delivered,buyer383@client.com
ORD-00384,P002,Electronics,SwiftVendors,Atlanta GA,12,250.0,0.0,2023-02-11,6,9,Delivered,buyer384@client.com
ORD-00385,P004,Apparel,NextGen Parts,Dallas TX,46,55.0,0.05,2024-11-24,7,9,Cancelled,buyer385@client.com
ORD-00386,P001,Electronics,NextGen Parts,Atlanta GA,52,120.0,0.05,2023-09-13,4,9,Delivered,buyer386@client.com
ORD-00387,P003,Apparel,Apex Supplies,Chicago IL,16,35.0,0.0,2023-05-14,6,10,Delivered,buyer387@client.com
ORD-00388,P002,Electronics,SwiftVendors,Dallas TX,75,250.0,0.1,2023-01-23,4,5,Delayed,buyer388@client.com
ORD-00389,P003,Apparel,Apex Supplies,Dallas TX,12,35.0,0.0,2024-04-17,3,3,In Transit,buyer389@client.com
ORD-00390,P007,Food & Bev,PrimeSources,New York NY,64,12.0,0.0,2023-06-26,8,9,Delivered,buyer390@client.com
ORD-00391,P008,Food & Bev,NextGen Parts,Atlanta GA,20,20.0,0.0,2024-09-23,6,14,Delivered,buyer391@client.com
ORD-00392,P009,Industrial,Apex Supplies,Los Angeles CA,62,300.0,0.0,2024-01-28,5,9,Delivered,buyer392@client.com
ORD-00393,P009,Industrial,NextGen Parts,Dallas TX,32,300.0,0.15,2024-01-27,14,17,Pending,buyer393@client.com
ORD-00394,P008,Food & Bev,NextGen Parts,Los Angeles CA,45,20.0,0.1,2024-02-02,7,7,Delivered,buyer394@client.com
ORD-00395,P004,Apparel,Apex Supplies,New York NY,4,55.0,0.0,2024-06-26,8,18,In Transit,buyer395@client.com
ORD-00396,P003,Apparel,GlobalTrade Co.,Los Angeles CA,13,35.0,0.0,2024-06-30,14,12,Cancelled,buyer396@client.com
ORD-00397,P004,Apparel,SwiftVendors,Chicago IL,74,55.0,0.05,2023-06-30,6,13,Delivered,buyer397@client.com
ORD-00398,P006,Home & Garden,SwiftVendors,Atlanta GA,76,150.0,0.0,2024-07-31,5,12,Delivered,buyer398@client.com
ORD-00399,P008,Food & Bev,GlobalTrade Co.,New York NY,70,20.0,0.0,2023-02-08,4,2,Delivered,buyer399@client.com
ORD-00400,P001,Electronics,Apex Supplies,Los Angeles CA,68,120.0,0.05,2024-09-20,6,16,Delivered,buyer400@client.com
ORD-00401,P003,Apparel,Apex Supplies,Chicago IL,42,35.0,0.0,2024-08-23,14,14,Cancelled,buyer401@client.com
ORD-00402,P009,Industrial,SwiftVendors,New York NY,47,300.0,0.0,2024-08-23,4,7,Delivered,buyer402@client.com
ORD-00403,P003,Apparel,PrimeSources,Los Angeles CA,94,35.0,0.05,2023-06-28,14,20,Delayed,buyer403@client.com
ORD-00404,P010,Industrial,NextGen Parts,Chicago IL,46,500.0,0.0,2024-01-23,7,16,Delayed,buyer404@client.com
ORD-00405,P003,Apparel,NextGen Parts,New York NY,94,35.0,0.0,2024-08-04,3,3,In Transit,buyer405@client.com
ORD-00406,P010,Industrial,NextGen Parts,Dallas TX,29,500.0,0.15,2024-05-23,5,8,Delayed,buyer406@client.com
ORD-00407,P006,Home & Garden,Apex Supplies,Los Angeles CA,41,150.0,0.0,2024-04-02,3,5,Delivered,buyer407@client.com
ORD-00408,P002,Electronics,Apex Supplies,Dallas TX,45,250.0,0.0,2023-02-19,9,14,Delayed,buyer408@client.com
ORD-00409,P003,Apparel,PrimeSources,Los Angeles CA,53,35.0,0.05,2024-07-13,9,8,Cancelled,buyer409@client.com
ORD-00410,P010,Industrial,GlobalTrade Co.,Chicago IL,84,500.0,0.15,2024-04-07,4,14,Cancelled,
ORD-00411,P001,Electronics,Apex Supplies,Dallas TX,41,120.0,0.0,2023-12-17,5,9,Delivered,buyer411@client.com
